ACCNUM	ENTREZID	GENENAME	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val	B	test
AK090466	100861548	PINK1 antisense RNA	PINK1-AS	ENSG00000117242	-0.0682432641817474	11.169327669472	-0.414530454609331	0.681267753434696	0.808700893545785	-3.58893004539393	0
NM_031361	10087	ceramide transporter 1	CERT1	ENSG00000113163	0.514235930620258	11.6565073698211	3.34712648802693	0.0021089928527815	0.018792007980856	0.977815447540363	1
BC071857	10092	actin related protein 2/3 complex subunit 5	ARPC5	ENSG00000162704	-0.135199446767858	13.2725878397338	-1.21169837777627	0.234551633935201	0.417935156645684	-2.9719943937691	0
NM_001024959	10093	actin related protein 2/3 complex subunit 4	ARPC4	ENSG00000241553	-0.139527255352428	13.3882890085426	-1.49163526673592	0.145645709409649	0.309549000625635	-2.62346135455998	0
NM_005720	10095	actin related protein 2/3 complex subunit 1B	ARPC1B	ENSG00000130429	-0.309157764039076	14.2379859858488	-2.15953524895889	0.0384546378130379	0.128838113480611	-1.55362850256869	0
NM_005721	10096	actin related protein 3	ACTR3	ENSG00000115091	0.176675694137012	14.4151899315909	1.86379882769777	0.0716025499947497	0.194768165917728	-2.06584640649587	0
BC036253	10097	actin related protein 2	ACTR2	ENSG00000138071	-0.0922488288512131	13.997829034024	-0.926092485083108	0.361370716225666	0.550675564971123	-3.25934311351288	0
NM_005724	10099	tetraspanin 3	TSPAN3	ENSG00000140391	0.296487506355096	13.297418723971	1.90500420162609	0.0658538472481246	0.183843131153392	-1.99796462944113	0
AK026965	100996485	chromosome 5 open reading frame 66	C5orf66	ENSG00000224186	0.458923816618249	11.1642137873099	1.93278102447778	0.0622073193534833	0.176899594298724	-1.95154938730817	0
NM_032906	100996939	PIGY upstream reading frame	PYURF	ENSG00000145337	-0.36412761906546	11.1414675012954	-2.75976135547096	0.0095146734133638	0.0509544547963598	-0.355417669956574	0
NM_005726	10102	Ts translation elongation factor, mitochondrial	TSFM	ENSG00000123297	0.390910118379209	10.6597928729665	1.61466553238593	0.116259717093837	0.267124074159845	-2.45054597520011	0
AY358854	10105	peptidylprolyl isomerase F	PPIF	ENSG00000108179	0.962737941471167	14.3156467519556	5.40750239776773	6.17715989691197e-06	0.000402807500441928	6.25218303695692	1
NM_005730	10106	CTD small phosphatase 2	CTDSP2	ENSG00000175215	-0.675973047870663	11.6705894556419	-2.62998605420218	0.0130469141281622	0.0629514778702701	-0.63043150326082	0
BC000590	10109	actin related protein 2/3 complex subunit 2	ARPC2	ENSG00000163466	0.134667316755827	14.8016369902648	1.39016118511029	0.174131046034241	0.347021621571355	-2.75716262223435	0
NM_005732	10111	RAD50 double strand break repair protein	RAD50	ENSG00000113522	-0.411637757415876	10.3439127441738	-1.53536187424982	0.134582079730329	0.293639597102302	-2.56334283342114	0
BC002765	10113	prolactin regulatory element binding	PREB	ENSG00000138073	-0.316345430717572	11.1417050701723	-2.46095808960386	0.0194707102788218	0.0814555642515351	-0.976103830793216	0
AF305239	10114	homeodomain interacting protein kinase 3	HIPK3	ENSG00000110422	0.586654823268127	11.1340735662502	3.0938755837939	0.00409630836566007	0.0292736714923275	0.386829160802342	1
NM_015322	10116	fem-1 homolog B	FEM1B	ENSG00000169018	0.216766740079862	14.1062763989216	2.05250493397122	0.0484241199977104	0.150379066449874	-1.74559046406061	0
BC026016	10121	actin related protein 1A	ACTR1A	ENSG00000138107	0.0578337620084373	12.707262511254	0.582778839237629	0.564150710375762	0.725144529919997	-3.50760803514568	0
NM_005737	10123	ADP ribosylation factor like GTPase 4C	ARL4C	ENSG00000188042	0.0716894641437733	12.7141816481183	0.150361740629016	0.881428570380425	0.935046835445437	-3.66163085688225	0
BC003027	10124	ADP ribosylation factor like GTPase 4A	ARL4A	ENSG00000122644	1.0656435874155	10.678465644107	2.30000530692731	0.0281597694493384	0.104081856362707	-1.29102054099468	0
NM_133259	10128	leucine rich pentatricopeptide repeat containing	LRPPRC	ENSG00000138095	-0.27818800978223	11.623529719274	-1.21707618419527	0.23252740791918	0.416139318932376	-2.96590818851312	0
BC001312	10130	protein disulfide isomerase family A member 6	PDIA6	ENSG00000143870	-0.175142022307693	13.3541903012986	-1.28885929532861	0.20674120028917	0.38610860048442	-2.88234366790712	0
NM_016292	10131	TNF receptor associated protein 1	TRAP1	ENSG00000126602	-0.75859399784099	12.9015499921245	-2.35922653182257	0.0246204003065735	0.0952596780818846	-1.17683700117765	0
BC013876	10133	optineurin	OPTN	ENSG00000123240	1.14629758712169	12.2642421901274	3.45056593148563	0.00159947038252	0.015636611779659	1.22521883698539	1
BC065292	10134	B cell receptor associated protein 31	BCAP31	ENSG00000185825	0.1043725009909	13.1670970161596	0.827322768651104	0.414217305143006	0.600400472091999	-3.34187938317389	0
BC072439	10135	nicotinamide phosphoribosyltransferase	NAMPT	ENSG00000105835	1.19462151090931	13.5283883236133	4.72729736934366	4.43717297020812e-05	0.00157209389561886	4.46487881482038	1
BC031406	10140	transducer of ERBB2, 1	TOB1	ENSG00000141232	-0.14995408493226	14.0292212531173	-0.638159858670938	0.527937150839186	0.697338192157052	-3.47496383030667	0
NM_147166	10142	A-kinase anchoring protein 9	AKAP9	ENSG00000127914	-0.358233372420299	10.7757719924198	-1.58477564111223	0.12290928454223	0.277151730761536	-2.49362404441034	0
BX647869	10146	G3BP stress granule assembly factor 1	G3BP1	ENSG00000145907	0.287302922851325	12.7550256242936	1.63387305416267	0.112145011313471	0.260668722852221	-2.42250690754631	0
BC104038	10150	muscleblind like splicing regulator 2	MBNL2	ENSG00000139793	-1.09958535296707	10.7899895684375	-4.83178324718388	3.28102846488824e-05	0.00128074564611975	4.73871633684254	-1
NM_005760	10153	CCAAT enhancer binding protein zeta	CEBPZ	ENSG00000115816	-0.108180066956038	10.4600350761421	-0.5666024831419	0.574960446602358	0.734452899255752	-3.51659698065692	0
NM_005761	10154	plexin C1	PLXNC1	ENSG00000136040	0.677413628041341	11.3892084665973	2.11817920913424	0.0420674128221775	0.137173681247256	-1.62865710213112	0
NM_005762	10155	tripartite motif containing 28	TRIM28	ENSG00000130726	-0.233099467724289	10.7909403612906	-1.34949957066076	0.186702817537451	0.361975950605385	-2.80841746564294	0
BC084541	10159	ATPase H+ transporting accessory protein 2	ATP6AP2	ENSG00000182220	0.108104044208986	13.6613571236977	1.01329885796635	0.318562795248621	0.508518927080181	-3.1791840731689	0
NM_005766	10160	FERM, ARH/RhoGEF and pleckstrin domain protein 1	FARP1	ENSG00000152767	0.297393121795531	11.367501019658	1.00269125954424	0.323576221385252	0.513409133966816	-3.18929549609467	0
NM_005767	10161	lysophosphatidic acid receptor 6	LPAR6	ENSG00000139679	-0.846988128436108	12.7819873197065	-2.09244357939675	0.0444646524707513	0.142159846042202	-1.67480623209788	0
BC065194	10162	lysophosphatidylcholine acyltransferase 3	LPCAT3	ENSG00000111684	-0.0763321567304818	13.1301346006489	-0.584785219746236	0.562817138376262	0.72410736170513	-3.50647587193667	0
BC040943	10163	WASP family member 2	WASF2	ENSG00000158195	0.181735988167997	12.7738417920239	1.24816338789125	0.221080140081468	0.403570435156872	-2.93024842078321	0
NM_014251	10165	solute carrier family 25 member 13	SLC25A13	ENSG00000004864	0.612529417475493	10.8247601975451	3.49937098543635	0.00140243325094935	0.0143099344177416	1.34304524079802	1
NM_001018108	10169	small EDRK-rich factor 2	SERF2	ENSG00000140264	-0.198717952605682	13.5192520231925	-1.46889952083234	0.151680242652577	0.317362765810171	-2.65412852390646	0
NM_052827	1017	cyclin dependent kinase 2	CDK2	ENSG00000123374	-0.0881783722814511	10.2073072920461	-0.296400282632944	0.768850913313815	0.867614148950438	-3.62980081368029	0
NM_005776	10175	cornichon family AMPA receptor auxiliary protein 1	CNIH1	ENSG00000100528	0.383177452117694	12.360830468255	2.57859032858896	0.014755622515407	0.0679754758841645	-0.73708585711979	0
AF217981	101752399	STAG3L5P-PVRIG2P-PILRB readthrough	STAG3L5P-PVRIG2P-PILRB	ENSG00000272752	-0.655726013013034	11.1558627177389	-2.60451517632641	0.0138694294837329	0.0653906003960083	-0.683452462703098	0
NM_016090	10179	RNA binding motif protein 7	RBM7	ENSG00000076053	0.406167336237928	10.9291287876937	3.05098543820712	0.00457451540135229	0.0314363320416369	0.289012575599249	1
NM_005777	10180	RNA binding motif protein 6	RBM6	ENSG00000004534	-0.331063888096198	12.1126155751148	-1.91716761595099	0.0642349112573369	0.180903185478926	-1.97770404166941	0
NM_005778	10181	RNA binding motif protein 5	RBM5	ENSG00000003756	-0.504956429030898	12.852836722474	-3.71956979827455	0.000769422214678955	0.00968700581281726	1.88257778489205	-1
NM_005779	10184	LHFPL tetraspan subfamily member 2	LHFPL2	ENSG00000145685	0.478811842666058	14.2820981950429	3.00075954464866	0.00520179145190914	0.0342533034505836	0.175367951844362	1
NM_005782	10189	Aly/REF export factor	ALYREF	ENSG00000183684	-0.103989024933727	11.7760719521037	-0.776780179519864	0.443026365207132	0.626272032003512	-3.38067776324491	0
NM_000075	1019	cyclin dependent kinase 4	CDK4	ENSG00000135446	0.734923563123138	12.451879936354	4.54386343676449	7.52477623097869e-05	0.00217296118773294	3.98575407639502	1
BC024223	10190	thioredoxin domain containing 9	TXNDC9	ENSG00000115514	0.368419040452592	11.1023502347185	2.64274023229691	0.0126522446200069	0.0616229019794896	-0.603761698011711	0
NM_001013681	101929163	TSBP1 and BTNL2 antisense RNA 1	TSBP1-AS1	ENSG00000225914	0.240669686167784	14.0806269665496	1.22651370707943	0.229006532405893	0.412886906455376	-2.95516848910832	0
BC032637	10193	ring finger protein 41	RNF41	ENSG00000181852	-0.287212077187712	10.1873731734454	-1.25179563511352	0.219770720129792	0.401726276872154	-2.92602895742933	0
NM_005786	10194	teashirt zinc finger homeobox 1	TSHZ1	ENSG00000179981	-0.508051003379613	10.7850052952806	-1.47627656222538	0.149700723267801	0.314828709794837	-2.64422259800782	0
NM_001006941	10195	ALG3 alpha-1,3- mannosyltransferase	ALG3	ENSG00000214160	-0.244496864819162	11.9955305789334	-0.926109571645647	0.361361973786347	0.550675564971123	-3.25932807296587	0
NM_005788	10196	protein arginine methyltransferase 3	PRMT3	ENSG00000185238	-0.431303140412766	10.2470146816418	-2.6207495973833	0.013339816290952	0.0639569548364248	-0.649695544370104	0
BC002684	10197	proteasome activator subunit 3	PSME3	ENSG00000131467	-0.0520189110793012	12.6804751409993	-0.556504543680091	0.581759973412186	0.739065393061838	-3.52208266440318	0
NM_005791	10199	M-phase phosphoprotein 10	MPHOSPH10	ENSG00000124383	-0.0379492739043865	11.7519622702476	-0.275645868143815	0.784602752762263	0.877897322230787	-3.63558779804414	0
NM_001110	102	ADAM metallopeptidase domain 10	ADAM10	ENSG00000137845	-0.0354479873136242	11.5758261776842	-0.281071996977807	0.780475281382625	0.874517863685405	-3.63411514839274	0
NM_004935	1020	cyclin dependent kinase 5	CDK5	ENSG00000164885	-0.478615981415766	11.915606435303	-1.63930937026349	0.11100250873052	0.259044436432642	-2.41452061271357	0
NM_005792	10200	M-phase phosphoprotein 6	MPHOSPH6	ENSG00000135698	-0.224208171537256	12.095970547851	-1.28122124496069	0.209377150237212	0.389332746465841	-2.89143986194944	0
NM_005793	10201	NME/NM23 nucleoside diphosphate kinase 6	NME6	ENSG00000172113	-0.0804768794030295	11.1107034060977	-0.554113292822969	0.583375890749684	0.740273243336491	-3.52336755527978	0
NM_005795	10203	calcitonin receptor like receptor	CALCRL	ENSG00000064989	0.488255749352819	11.8361187284709	0.818095453984354	0.41938856582059	0.604762635506753	-3.34913728593639	0
NM_005796	10204	nuclear transport factor 2	NUTF2	ENSG00000102898	-0.0438399521459676	13.089069008174	-0.328512949840471	0.744676605332035	0.853273953101678	-3.62002443403874	0
BC003579	10206	tripartite motif containing 13	TRIM13	ENSG00000204977	0.189300371172374	12.2627777507474	1.51948662260457	0.138517507587205	0.299142517844438	-2.58534152256128	0
NM_005800	10208	ubiquitin specific peptidase like 1	USPL1	ENSG00000132952	-0.0298442469386533	11.1488430519255	-0.180574631613042	0.857846945491053	0.922674799237512	-3.65674853448082	0
NM_005801	10209	eukaryotic translation initiation factor 1	EIF1	ENSG00000173812	0.239513777515892	13.6434791850973	2.11541914866322	0.0423189092790024	0.13769283106335	-1.63362642489042	0
BC052264	1021	cyclin dependent kinase 6	CDK6	ENSG00000105810	0.652065561186248	11.9375917271953	3.39936066481905	0.00183478974649811	0.0170447568314648	1.10234301765582	1
NM_005802	10210	TOP1 binding arginine/serine rich protein	TOPORS	ENSG00000197579	0.320006967690322	10.6254244422086	1.87652714048812	0.0697824230111935	0.191610738017169	-2.04500267394777	0
NM_005803	10211	flotillin 1	FLOT1	ENSG00000137312	-0.147227893798789	10.5926385425181	-0.485409600327695	0.630712227392829	0.773355422780815	-3.55796294947692	0
BC032128	10212	DExD-box helicase 39A	DDX39A	ENSG00000123136	0.556109339122035	12.2189280268668	3.32786828142235	0.00221969377462714	0.0194556449123324	0.932118111713036	1
NM_005805	10213	proteasome 26S subunit, non-ATPase 14	PSMD14	ENSG00000115233	0.458708087366828	12.7021839516187	3.75546703749508	0.000696970622480441	0.00905118135267637	1.97166268045096	1
NM_016283	102157402	adenylate kinase 6	AK6	ENSG00000085231	0.524085383849068	12.1236026224643	3.93487219584148	0.000423538521781997	0.00650717994335086	2.42105029405067	1
NM_001008392	10217	CTD small phosphatase like	CTDSPL	ENSG00000144677	-0.984720910382382	12.0737652737906	-2.68002644835643	0.0115610387654026	0.0580994118794259	-0.525339499314282	0
BC000834	1022	cyclin dependent kinase 7	CDK7	ENSG00000134058	0.0798371720351838	12.5885324503038	0.750501760254223	0.458468075791138	0.639151715295203	-3.39992184017309	0
NM_025195	10221	tribbles pseudokinase 1	TRIB1	ENSG00000173334	0.302426165578993	12.8419925359231	1.51804146582288	0.138880324291912	0.299724364286691	-2.58733438337611	0
NM_005817	10226	perilipin 3	PLIN3	ENSG00000105355	-0.185141890990987	12.5758089058573	-1.7729127772193	0.0858194216262642	0.218585583004074	-2.21138244676948	0
BC009944	10228	syntaxin 6	STX6	ENSG00000135823	-0.4464740715094	11.171738116628	-3.05535292690339	0.00452349830906785	0.0312135330391382	0.298941129546912	-1
NM_016138	10229	coenzyme Q7, hydroxylase	COQ7	ENSG00000167186	-0.450718117573754	10.0686088110125	-2.28499486044362	0.0291269958030659	0.106232095972054	-1.31964120265408	0
NM_005826	10236	heterogeneous nuclear ribonucleoprotein R	HNRNPR	ENSG00000125944	-0.162030200884642	12.6526350838411	-1.36277165989417	0.182524258869049	0.357331352688963	-2.79183539893325	0
BC011888	10237	solute carrier family 35 member B1	SLC35B1	ENSG00000121073	0.182186564408168	13.8348369105374	1.67744040169233	0.103256781385329	0.246801719551833	-2.35788317486667	0
NM_001003725	10238	DDB1 and CUL4 associated factor 7	DCAF7	ENSG00000136485	-0.242252454127124	14.4995098751025	-1.96883058525478	0.0577366235150549	0.169516320336908	-1.89053336149255	0
NM_005829	10239	adaptor related protein complex 3 subunit sigma 2	AP3S2	ENSG00000157823	-0.582065844732554	12.4402101014061	-4.4657059898073	9.41600857294918e-05	0.00253383092419963	3.78241824338023	-1
BC069634	1024	cyclin dependent kinase 8	CDK8	ENSG00000132964	-0.105942309885627	10.8461139202537	-0.567183809077314	0.574570207587518	0.73409407683018	-3.5162782363963	0
NM_005831	10241	calcium binding and coiled-coil domain 2	CALCOCO2	ENSG00000136436	-0.0366582426838917	10.9337027042655	-0.169426732080819	0.866533799349309	0.926935063941888	-3.65865359463723	0
NM_005833	10244	Rab9 effector protein with kelch motifs	RABEPK	ENSG00000136933	-0.751493909290147	12.1556521964373	-2.9477410791807	0.00595177877781089	0.0375299881425772	0.0564935156778752	-1
BC010142	10245	translocase of inner mitochondrial membrane 17B	TIMM17B	ENSG00000126768	-0.258736609956369	10.8246267534439	-1.63789599701456	0.111298615091878	0.259290249366819	-2.41659908101501	0
BC001430	10248	POP7 homolog, ribonuclease P/MRP subunit	POP7	ENSG00000172336	-0.330487668534676	11.8026336536754	-2.21556510889656	0.0340014009089825	0.117946476725863	-1.45029917230761	0
NM_001261	1025	cyclin dependent kinase 9	CDK9	ENSG00000136807	-0.0569473224102381	12.7329587093771	-0.513547859407331	0.611116764537045	0.760534440047924	-3.54433731012309	0
BC036187	10250	serine and arginine repetitive matrix 1	SRRM1	ENSG00000133226	0.106133832744446	11.3498244037443	0.792318354285792	0.434044150246503	0.618195253448244	-3.36899962610958	0
NM_005843	10254	signal transducing adaptor molecule 2	STAM2	ENSG00000115145	-0.0543396102610938	11.4486609642217	-0.212971090301603	0.832708433076839	0.908261622886508	-3.65052525690548	0
AF541977	10257	ATP binding cassette subfamily C member 4	ABCC4	ENSG00000125257	-0.879373033630413	11.613177057136	-2.03696432572885	0.0500467294135568	0.153920450567377	-1.7728563421956	0
NM_078467	1026	cyclin dependent kinase inhibitor 1A	CDKN1A	ENSG00000124762	-0.109290186681349	14.1807230244404	-0.604598945680118	0.549733868071228	0.714712480523235	-3.49509123567862	0
