ACCNUM	ENTREZID	GENENAME	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val	B	test
BC025290	100137047	jumonji domain containing 7	JMJD7	ENSG00000243789	-0.393870828644618	10.4741749656905	-1.63651651099926	0.111588251424108	0.253323252768033	-2.53853365269076	0
BC051824	10014	histone deacetylase 5	HDAC5	ENSG00000108840	-1.09477904399453	10.9652307619408	-4.4398026530293	0.00010141061799921	0.00165460726426901	3.70199143782737	-1
BC020066	10015	programmed cell death 6 interacting protein	PDCD6IP	ENSG00000170248	0.198949687971725	13.0155039666952	1.41859167553318	0.165741416677471	0.332172937141721	-2.84471748219273	0
NM_013232	10016	programmed cell death 6	PDCD6	ENSG00000249915	-0.618670852912771	11.4666265934656	-3.90102306933029	0.000465488412576911	0.00506414317385783	2.29493653042765	-1
NM_207002	10018	BCL2 like 11	BCL2L11	ENSG00000153094	0.285911197447829	11.2565915734163	0.826428156484592	0.414716935986038	0.603731463185225	-3.47534094651722	0
BC015975	100188893	translocase of outer mitochondrial membrane 6	TOMM6	ENSG00000214736	-0.0997235180413334	13.9824866492704	-0.776973902794294	0.44291369751123	0.628030108783612	-3.51380012839282	0
NM_005475	10019	SH2B adaptor protein 3	SH2B3	ENSG00000111252	-0.0395060482430161	13.8544614974503	-0.371173467549029	0.712968893892311	0.834749874198792	-3.74177282864915	0
NM_005482	10026	phosphatidylinositol glycan anchor biosynthesis class K	PIGK	ENSG00000142892	0.0281152590296472	11.4204795756178	0.142437905684622	0.887632446801923	0.939549778941844	-3.79980197810562	0
NM_001018024	100272147	C-X9-C motif containing 4	CMC4	ENSG00000182712	-0.0426836190593676	12.3280991898324	-0.268516703732067	0.790035310185659	0.881844899848132	-3.77418201074916	0
NM_182905	100287171	WASH complex subunit 1	WASHC1	ENSG00000181404	-0.442511321921906	13.0192560916966	-3.50708090387126	0.00137353160741199	0.0109199422287319	1.30274259855143	-1
NM_006327	100287932	translocase of inner mitochondrial membrane 23	TIMM23	ENSG00000265354	0.044223123785132	13.2383219377992	0.366162180449343	0.716668025994253	0.837474393268718	-3.74359457092043	0
BC093812	100288695	LIM zinc finger domain containing 4	LIMS4	ENSG00000256671	0.616516983752613	13.1212314601588	3.50195911738995	0.00139266644697739	0.0110263709021299	1.29011040099162	1
BC063682	100288778	WAS protein family homolog 8, pseudogene	WASH8P	ENSG00000226210	-0.456713124903761	12.5355764802584	-3.01722284734656	0.00498771607007495	0.027917903872016	0.133478674536778	-1
AK001980	10038	poly(ADP-ribose) polymerase 2	PARP2	ENSG00000129484	-1.0051961669798	10.9476552209153	-6.72972013367108	1.37648449415117e-07	1.55322973003881e-05	9.8109484867197	-1
BC104754	10042	HMG-box containing 4	HMGXB4	ENSG00000100281	0.389110866948146	11.6467590956501	3.30300795201549	0.00237086056561566	0.0164356818147068	0.805627210911324	1
NM_005488	10043	target of myb1 membrane trafficking protein	TOM1	ENSG00000100284	0.796743057633442	12.2056868070772	5.07856229981653	1.60517932405228e-05	0.000403879069265951	5.41079522845235	1
NM_005493	10048	RAN binding protein 9	RANBP9	ENSG00000010017	0.12624656049285	12.6274185896441	0.782040950155994	0.439972849233786	0.625965753974992	-3.50996432582315	0
BC000177	10049	DnaJ heat shock protein family (Hsp40) member B6	DNAJB6	ENSG00000105993	0.327198669061774	12.4136271452245	1.47139276985278	0.151008892557286	0.311912422224724	-2.77399012736929	0
BC030570	100506084	ADP ribosylation factor like GTPase 17B	ARL17B	ENSG00000228696	-0.450896005357341	10.5003493908612	-1.6336256174539	0.112197243228435	0.25427587883062	-2.54283795961065	0
BC029439	100506144	transmembrane protein 35B	TMEM35B	ENSG00000243749	-0.244944328685555	13.1319359319418	-1.28585709944714	0.207774255622819	0.388686640359879	-3.01242132842748	0
NM_000247	100507436	MHC class I polypeptide-related sequence A	MICA	ENSG00000204520	0.181374303705146	11.176400643145	0.997652754636234	0.32597632304408	0.519550156182303	-3.32480197566033	0
NM_001002799	10051	structural maintenance of chromosomes 4	SMC4	ENSG00000113810	-0.221289468211339	10.6226349732163	-0.774889198243457	0.444127043931148	0.629019928900692	-3.51537131060932	0
BC052310	100526836	BLOC1S5-TXNDC5 readthrough (NMD candidate)	BLOC1S5-TXNDC5	ENSG00000259040	-0.198081900783688	11.2632104492567	-1.00720732437086	0.321435262235382	0.51486116232742	-3.31561776873536	0
BC040148	100529209	RNASEK-C17orf49 readthrough	RNASEK-C17orf49	ENSG00000161939	-0.142475136355523	12.6291424388385	-0.559082250297999	0.580020514971358	0.740564369595454	-3.65583922869035	0
BC012379	100533106	ZHX1-C8orf76 readthrough	ZHX1-C8orf76	ENSG00000259305	0.29697097458817	10.1951331465279	1.73318310739132	0.092747910318952	0.22322211494907	-2.39097002673351	0
AY336750	100533184	ARHGAP19-SLIT1 readthrough (NMD candidate)	ARHGAP19-SLIT1	ENSG00000269891	-1.18487936984852	11.1686195308637	-6.37632628107697	3.76499815233158e-07	3.15977469934428e-05	8.88466983048558	-1
BC051725	100533483	DNAAF4-CCPG1 readthrough (NMD candidate)	DNAAF4-CCPG1	ENSG00000261771	-0.0785651796321876	10.974995338279	-0.568686872983789	0.573561823070833	0.736130823998853	-3.6505303083379	0
NM_005499	10054	ubiquitin like modifier activating enzyme 2	UBA2	ENSG00000126261	0.649202975593669	11.4779974293254	5.69009837397981	2.72086885828227e-06	0.000114892537827089	7.05643772736751	1
BC000344	10055	SUMO1 activating enzyme subunit 1	SAE1	ENSG00000142230	-0.268530631737219	12.3014817726681	-1.88120427985318	0.0691236667587597	0.181927204476014	-2.15170315051473	0
BC017783	10056	phenylalanyl-tRNA synthetase subunit beta	FARSB	ENSG00000116120	-0.134417465769673	11.7508529403618	-0.634730214880222	0.530143255802028	0.703782860989583	-3.61163325238896	0
AY196484	10057	ATP binding cassette subfamily C member 5	ABCC5	ENSG00000114770	-0.450821956946475	12.4826601051779	-2.08107673034998	0.0455613642843532	0.136197239450199	-1.80437723108069	0
NM_012062	10059	dynamin 1 like	DNM1L	ENSG00000087470	-0.316948595500612	12.1142688518517	-2.37550541262095	0.0237208650410872	0.0862974196076183	-1.24605370825129	0
BC001661	10061	ATP binding cassette subfamily F member 2	ABCF2	ENSG00000033050	-0.338928459058092	11.5179268529444	-1.95484536470251	0.0594366862422672	0.163548324356796	-2.02688705584643	0
BC008819	10062	nuclear receptor subfamily 1 group H member 3	NR1H3	ENSG00000025434	0.798785165533785	12.7864837555533	2.92215579266679	0.00634917558141455	0.0335122606136806	-0.0830545209851392	1
NM_005694	10063	cytochrome c oxidase copper chaperone COX17	COX17	ENSG00000138495	0.866067242824162	11.7483690581532	4.38200776660782	0.00011963471782042	0.00186363688038585	3.54903980235248	1
NM_005697	10066	secretory carrier membrane protein 2	SCAMP2	ENSG00000140497	-0.407249821066086	14.0093212475919	-3.50255472540905	0.00139042811949592	0.0110263709021299	1.29157899637848	-1
BC010505	10067	secretory carrier membrane protein 3	SCAMP3	ENSG00000116521	-0.210924930419147	12.7676022882623	-1.64748372392314	0.109302710548446	0.250036933091061	-2.52214642526049	0
NM_173042	10068	interleukin 18 binding protein	IL18BP	ENSG00000137496	0.507657403651987	13.6447564239886	2.57621566160526	0.0148393564224284	0.0621531123020487	-0.836616404234007	0
BC017912	10069	RWD domain containing 2B	RWDD2B	ENSG00000156253	-0.964268352350222	11.7880695255166	-3.50616573091243	0.00137693193750865	0.0109340284191994	1.30048488868169	-1
NM_005700	10072	dipeptidyl peptidase 3	DPP3	ENSG00000254986	-0.267426145297723	11.2412386069124	-1.17258660847194	0.249667822380527	0.43738284656565	-3.14381120147096	0
NM_005701	10073	snurportin 1	SNUPN	ENSG00000169371	0.25197260712905	12.2800543060712	2.22572068681935	0.0332455400736812	0.109688772329076	-1.53671112769671	0
AF057569	10075	HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1	HUWE1	ENSG00000086758	-0.0809861373238707	12.9514927128222	-0.747152595751414	0.46045859729021	0.643651105594133	-3.53588885839781	0
NM_001032384	10084	polyglutamine binding protein 1	PQBP1	ENSG00000102103	0.168287856671094	11.3273278044772	1.19009346079192	0.242815604275865	0.429582073019278	-3.12422243197049	0
AK090466	100861548	PINK1 antisense RNA	PINK1-AS	ENSG00000117242	-0.185476232454576	11.169327669472	-1.12663935233018	0.268322176587236	0.458836269612813	-3.1939573864313	0
NM_031361	10087	ceramide transporter 1	CERT1	ENSG00000113163	0.387824639042607	11.6565073698211	2.52432404029657	0.0167821439599532	0.0679585733094847	-0.944561351579715	0
NM_005717	10092	actin related protein 2/3 complex subunit 5	ARPC5	ENSG00000162704	-0.147346105515801	14.059152125605	-1.56391588077973	0.1277318799498	0.27780752898703	-2.64468398965372	0
NM_001024959	10093	actin related protein 2/3 complex subunit 4	ARPC4	ENSG00000241553	-0.119493116564135	13.3882890085426	-1.27745755729973	0.210685371065715	0.392275177986114	-3.02253943472274	0
NM_005720	10095	actin related protein 2/3 complex subunit 1B	ARPC1B	ENSG00000130429	-0.216683269696638	14.2379859858488	-1.51358048607962	0.140005122518274	0.29589408271737	-2.71587095279011	0
NM_005721	10096	actin related protein 3	ACTR3	ENSG00000115091	0.0574031722430455	14.4151899315909	0.605561311958123	0.549102424122467	0.718523460248613	-3.62932665401245	0
BC036253	10097	actin related protein 2	ACTR2	ENSG00000138071	-0.236827822950206	13.997829034024	-2.37753118195705	0.0236110395417402	0.0860951269608686	-1.24203274479611	0
NM_005724	10099	tetraspanin 3	TSPAN3	ENSG00000140391	0.0214230817427943	13.297418723971	0.137648500719366	0.891385783736135	0.94100977913192	-3.80046586335836	0
AK026965	100996485	chromosome 5 open reading frame 66	C5orf66	ENSG00000224186	-0.0540730682847563	11.1642137873099	-0.227731480763408	0.821312366306388	0.900238243618965	-3.78418478868229	0
NM_032906	100996939	PIGY upstream reading frame	PYURF	ENSG00000145337	-0.251968104846283	11.1414675012954	-1.9096926521276	0.065225693650631	0.174629407655862	-2.10386330274103	0
NM_005726	10102	Ts translation elongation factor, mitochondrial	TSFM	ENSG00000123297	0.767559390647969	10.6597928729665	3.17042622809822	0.00335855566618826	0.020917757646371	0.490049009959067	1
AY358854	10105	peptidylprolyl isomerase F	PPIF	ENSG00000108179	1.17046969267722	14.3156467519556	6.57428921934318	2.1400385131117e-07	2.11297332015176e-05	9.40509678873698	1
NM_005730	10106	CTD small phosphatase 2	CTDSP2	ENSG00000175215	-1.0504346005674	11.6705894556419	-4.0868912733223	0.000276466556572931	0.00341840968845425	2.77501561141407	-1
NM_005731	10109	actin related protein 2/3 complex subunit 2	ARPC2	ENSG00000163466	-0.277984197486745	14.9066442043519	-2.85758726618257	0.00746605276399175	0.0375624415567183	-0.227922191828041	-1
NM_005732	10111	RAD50 double strand break repair protein	RAD50	ENSG00000113522	-0.786243075665357	10.3439127441738	-2.93259697518444	0.00618407056120827	0.0328479823955319	-0.0594585036721433	-1
BC002765	10113	prolactin regulatory element binding	PREB	ENSG00000138073	-0.444873767977535	11.1417050701723	-3.46082349181866	0.00155596103181273	0.0120215447268017	1.18893433363729	-1
AF305239	10114	homeodomain interacting protein kinase 3	HIPK3	ENSG00000110422	0.784430145468857	11.1340735662502	4.13689477696288	0.000240083665714527	0.00308462857861433	2.9052347072099	1
NM_015322	10116	fem-1 homolog B	FEM1B	ENSG00000169018	0.258899681019422	14.1062763989216	2.4514502201775	0.0199065519952451	0.0765259605474239	-1.09372437736933	0
BC026016	10121	actin related protein 1A	ACTR1A	ENSG00000138107	-0.0873119606567645	12.707262511254	-0.879824540476676	0.385552633460747	0.577554748115899	-3.43127283731555	0
NM_005737	10123	ADP ribosylation factor like GTPase 4C	ARL4C	ENSG00000188042	-0.00884687959105968	12.7141816481183	-0.0185554771588091	0.98531161441855	0.99254995288368	-3.8096754330891	0
BC003027	10124	ADP ribosylation factor like GTPase 4A	ARL4A	ENSG00000122644	1.189132890775	10.678465644107	2.5665353704774	0.0151852529903847	0.0629927640268415	-0.856860442879485	0
NM_133259	10128	leucine rich pentatricopeptide repeat containing	LRPPRC	ENSG00000138095	0.00720023042543794	11.623529719274	0.031501102360158	0.975066725666371	0.988240319439054	-3.80935453101347	0
BC001312	10130	protein disulfide isomerase family A member 6	PDIA6	ENSG00000143870	-0.131607740088644	13.3541903012986	-0.968493208628379	0.340104190723462	0.532677808717209	-3.35232335576006	0
NM_016292	10131	TNF receptor associated protein 1	TRAP1	ENSG00000126602	-0.561884512857965	12.9015499921245	-1.7474602413511	0.0902057553320974	0.218524784881725	-2.36858481087791	0
BC013876	10133	optineurin	OPTN	ENSG00000123240	1.13152155118665	12.2642421901274	3.4060873538696	0.00180207525482102	0.0134148702129074	1.05509721351163	1
BC065292	10134	B cell receptor associated protein 31	BCAP31	ENSG00000185825	0.0931461240418638	13.1670970161596	0.738335370905338	0.465723121343368	0.647920645814209	-3.5422602248305	0
BC072439	10135	nicotinamide phosphoribosyltransferase	NAMPT	ENSG00000105835	1.39134458655128	13.5283883236133	5.50576022931982	4.64417138705228e-06	0.000173781730140682	6.56099250276921	1
BC070493	10140	transducer of ERBB2, 1	TOB1	ENSG00000141232	-0.157750736709652	13.8356592963729	-0.575605528736102	0.568931561348681	0.733168234720738	-3.64665119331081	0
NM_147166	10142	A-kinase anchoring protein 9	AKAP9	ENSG00000127914	-0.350851146438579	10.7757719924198	-1.55211767897438	0.130527094772705	0.282014131714864	-2.6615481522213	0
BX647869	10146	G3BP stress granule assembly factor 1	G3BP1	ENSG00000145907	0.680114930688767	12.7550256242936	3.86776941897361	0.000510640194110725	0.00542112864102345	2.20976564694986	1
BC104038	10150	muscleblind like splicing regulator 2	MBNL2	ENSG00000139793	-1.00850262285678	10.7899895684375	-4.43154873308532	0.000103834797955541	0.00167899625610869	3.68012428501167	-1
NM_005760	10153	CCAAT enhancer binding protein zeta	CEBPZ	ENSG00000115816	-0.105354838730054	10.4600350761421	-0.551805105276204	0.584937753174476	0.744083379085531	-3.65980264546213	0
NM_005761	10154	plexin C1	PLXNC1	ENSG00000136040	0.265443813095821	11.3892084665973	0.83000628097575	0.412720833083509	0.602137897914429	-3.47247022868692	0
NM_005762	10155	tripartite motif containing 28	TRIM28	ENSG00000130726	-0.382031505502868	10.7909403612906	-2.21172256499873	0.0342913832949414	0.112179571118269	-1.56318704761275	0
NM_005765	10159	ATPase H+ transporting accessory protein 2	ATP6AP2	ENSG00000182220	0.127733022448538	13.8118961156867	0.704193901315366	0.486435354838232	0.667550993124411	-3.56624158943061	0
BC041595	10160	FERM, ARH/RhoGEF and pleckstrin domain protein 1	FARP1	ENSG00000152767	0.64166939088676	11.2505906377606	2.29592871851214	0.0284195436470044	0.0981022190467802	-1.4021267784328	0
NM_005767	10161	lysophosphatidic acid receptor 6	LPAR6	ENSG00000139679	-1.49757186722719	12.7819873197065	-3.69967952685553	0.000812665513130294	0.00754307997090292	1.78302013976405	-1
NM_005768	10162	lysophosphatidylcholine acyltransferase 3	LPCAT3	ENSG00000111684	-0.207582495662937	13.4276895075581	-1.81295265053413	0.0792852184727496	0.199981460594103	-2.26398816608921	0
BC040943	10163	WASP family member 2	WASF2	ENSG00000158195	-0.183907175066491	12.7738417920239	-1.26307510693098	0.215741661245358	0.398382023203	-3.03972612320179	0
NM_014251	10165	solute carrier family 25 member 13	SLC25A13	ENSG00000004864	0.691963819538188	10.8247601975451	3.95317848250207	0.000402414728745505	0.0045949191986349	2.42897883458938	1
NM_001018108	10169	small EDRK-rich factor 2	SERF2	ENSG00000140264	-0.011753788523583	13.5192520231925	-0.0868826097686059	0.931309406006398	0.964344748909154	-3.80610819157378	0
NM_052827	1017	cyclin dependent kinase 2	CDK2	ENSG00000123374	0.73638851900594	10.2073072920461	2.47527550706365	0.0188308532521505	0.0739463247469445	-1.045274587553	0
NM_001009551	10175	cornichon family AMPA receptor auxiliary protein 1	CNIH1	ENSG00000100528	0.349184644893278	12.3504526749737	2.3037592948328	0.0279224500432203	0.0969531897397696	-1.38693316183496	0
AF217981	101752399	STAG3L5P-PVRIG2P-PILRB readthrough	STAG3L5P-PVRIG2P-PILRB	ENSG00000272752	-0.306006186271642	11.1558627177389	-1.21544324973793	0.233140672963716	0.418409993616472	-3.09538980956505	0
NM_016090	10179	RNA binding motif protein 7	RBM7	ENSG00000076053	0.693725861236823	10.9291287876937	5.2110234179476	1.09285410052311e-05	0.000307005122632307	5.76741467414845	1
NM_005777	10180	RNA binding motif protein 6	RBM6	ENSG00000004534	-0.311005608756798	12.1126155751148	-1.80101153561757	0.0811880915788136	0.203518300992744	-2.2832911395813	0
NM_005778	10181	RNA binding motif protein 5	RBM5	ENSG00000003756	-0.195832431981746	12.852836722474	-1.44252525098039	0.1589286135849	0.322419311560362	-2.81293751316866	0
NM_005779	10184	LHFPL tetraspan subfamily member 2	LHFPL2	ENSG00000145685	0.301921518615364	14.2820981950429	1.89217099074917	0.0676000017326204	0.179075325165837	-2.13335412430169	0
NM_005782	10189	Aly/REF export factor	ALYREF	ENSG00000183684	0.0985372418542152	11.7760719521037	0.736056295033928	0.46708957350337	0.649216312286849	-3.54389522603818	0
NM_000075	1019	cyclin dependent kinase 4	CDK4	ENSG00000135446	0.60753466824892	12.451879936354	3.75624718561456	0.000695472151266617	0.00672339816213688	1.92589930524737	1
BC024223	10190	thioredoxin domain containing 9	TXNDC9	ENSG00000115514	0.168553633153463	11.1023502347185	1.20906744419957	0.235546677668489	0.421049093148625	-3.1026935850982	0
NM_001013681	101929163	TSBP1 and BTNL2 antisense RNA 1	TSBP1-AS1	ENSG00000225914	-0.207971858240423	14.0806269665496	-1.05987729024098	0.297181671256904	0.49064947316835	-3.2635238383604	0
BC032637	10193	ring finger protein 41	RNF41	ENSG00000181852	-0.41036937677517	10.1873731734454	-1.78856891973827	0.0832120531728894	0.20696487172002	-2.30329522027055	0
NM_005786	10194	teashirt zinc finger homeobox 1	TSHZ1	ENSG00000179981	-0.805940351431031	10.7850052952806	-2.34187285027428	0.0256133137699039	0.0912295961013979	-1.31246658189142	0
NM_001006941	10195	ALG3 alpha-1,3- mannosyltransferase	ALG3	ENSG00000214160	-0.387719412596077	11.9955305789334	-1.46861048457057	0.151758224423658	0.31278732733091	-2.77777311192788	0
NM_005788	10196	protein arginine methyltransferase 3	PRMT3	ENSG00000185238	-0.62167723251569	10.2470146816418	-3.77752954745153	0.000655781973359977	0.00647488260167483	1.9798524964553	-1
BC002684	10197	proteasome activator subunit 3	PSME3	ENSG00000131467	-0.212369354508535	12.6804751409993	-2.27195280082352	0.029991588421751	0.101853072667494	-1.44842041475883	0
NM_005791	10199	M-phase phosphoprotein 10	MPHOSPH10	ENSG00000124383	-0.042255834791046	11.7519622702476	-0.306926722615717	0.76089931114065	0.864058903758973	-3.76326594467048	0
NM_001110	102	ADAM metallopeptidase domain 10	ADAM10	ENSG00000137845	0.00728885275466418	11.5758261776842	0.0577943221798448	0.954273968483327	0.977197502386495	-3.80819190497803	0
NM_004935	1020	cyclin dependent kinase 5	CDK5	ENSG00000164885	-0.639503263552262	11.915606435303	-2.19036499607527	0.0359438555170372	0.115799926075522	-1.6033499545493	0
NM_005792	10200	M-phase phosphoprotein 6	MPHOSPH6	ENSG00000135698	0.287489189081223	12.095970547851	1.64283600469119	0.110266507276768	0.251376564916225	-2.52910223968735	0
NM_005793	10201	NME/NM23 nucleoside diphosphate kinase 6	NME6	ENSG00000172113	-0.375937188121281	11.1107034060977	-2.58846757913241	0.0144119961801125	0.0610183690298902	-0.810924745987567	0
NM_005795	10203	calcitonin receptor like receptor	CALCRL	ENSG00000064989	0.546541836064192	11.8361187284709	0.915756531467449	0.366684621674482	0.559590987594607	-3.40014306732532	0
NM_005796	10204	nuclear transport factor 2	NUTF2	ENSG00000102898	-0.128555650974036	13.089069008174	-0.963326692956417	0.342649660979952	0.535136037175947	-3.35711961184477	0
BC003579	10206	tripartite motif containing 13	TRIM13	ENSG00000204977	0.000798162457448015	12.2627777507474	0.00640673427762638	0.994928209690965	0.997893074963557	-3.80982561218185	0
NM_005800	10208	ubiquitin specific peptidase like 1	USPL1	ENSG00000132952	-0.311588374333514	11.1488430519255	-1.88528650181179	0.0685530824097166	0.180921932114323	-2.14488279817969	0
NM_005801	10209	eukaryotic translation initiation factor 1	EIF1	ENSG00000173812	0.353155684675594	13.6434791850973	3.11912035111405	0.00383746028982742	0.0230144782366247	0.369633017727303	1
BC052264	1021	cyclin dependent kinase 6	CDK6	ENSG00000105810	0.804636149657519	11.9375917271953	4.19474457700422	0.000203831670251794	0.00275912466546481	3.05639425469948	1
NM_005802	10210	TOP1 binding arginine/serine rich protein	TOPORS	ENSG00000197579	0.302324692519877	10.6254244422086	1.77283793177367	0.0858320506310632	0.211697228141608	-2.32842522617438	0
BC001146	10211	flotillin 1	FLOT1	ENSG00000137312	0.384719019449959	10.7970862326351	1.11712386882773	0.272307796845595	0.463264803755562	-3.20411219265983	0
BC032128	10212	DExD-box helicase 39A	DDX39A	ENSG00000123136	0.897850426819085	12.2189280268668	5.37291454516838	6.82976313588169e-06	0.000225331841249679	6.20340788655671	1
NM_005805	10213	proteasome 26S subunit, non-ATPase 14	PSMD14	ENSG00000115233	0.353368982216956	12.7021839516187	2.89305028914328	0.00683161287240122	0.0353850182302187	-0.148582045027819	1
NM_001015891	102157402	adenylate kinase 6	AK6	ENSG00000085231	0.695827005613511	12.0381961154852	4.77064905929254	3.91513612493645e-05	0.000791390502570873	4.58382483919931	1
NM_001008392	10217	CTD small phosphatase like	CTDSPL	ENSG00000144677	-0.783630731750597	12.0737652737906	-2.13273737227839	0.0407626759283324	0.126314457217427	-1.71029790336773	0
BC000834	1022	cyclin dependent kinase 7	CDK7	ENSG00000134058	0.0829131743476044	12.5885324503038	0.77941742812132	0.441494039576403	0.626811372746028	-3.51195334812528	0
NM_025195	10221	tribbles pseudokinase 1	TRIB1	ENSG00000173334	0.570231206346811	12.8419925359231	2.8623006699285	0.00737864917665853	0.0372483087008161	-0.217409114490408	1
NM_005817	10226	perilipin 3	PLIN3	ENSG00000105355	-0.125647671368634	12.5758089058573	-1.20319804883136	0.237777809894009	0.423965002158645	-3.10938638773972	0
BC009944	10228	syntaxin 6	STX6	ENSG00000135823	-0.778395704801408	11.171738116628	-5.32678994530131	7.80861824490986e-06	0.000249059681217695	6.07919716876433	-1
NM_016138	10229	coenzyme Q7, hydroxylase	COQ7	ENSG00000167186	-0.218990099672164	10.0686088110125	-1.11020887052992	0.275230702606545	0.466678069904978	-3.21144199514139	0
NM_005826	10236	heterogeneous nuclear ribonucleoprotein R	HNRNPR	ENSG00000125944	-0.153876005133009	12.6526350838411	-1.29418995834171	0.204916552517237	0.384734265548303	-3.00232479006931	0
NM_005827	10237	solute carrier family 35 member B1	SLC35B1	ENSG00000121073	-0.197477950707613	14.1112678095185	-1.9967745049031	0.0544661790146657	0.153587354445615	-1.95415911545944	0
NM_001003725	10238	DDB1 and CUL4 associated factor 7	DCAF7	ENSG00000136485	-0.541249820749478	14.4995098751025	-4.39883758946789	0.000114017752555429	0.00180002148308896	3.59353893554036	-1
BC010020	10239	adaptor related protein complex 3 subunit sigma 2	AP3S2	ENSG00000157823	-0.752217836586091	11.5753351903284	-4.61456337936572	6.14062983839263e-05	0.00112185547578145	4.16662905905304	-1
AY702976	1024	cyclin dependent kinase 8	CDK8	ENSG00000132964	-0.413328142476315	11.7963391839155	-2.40775142955452	0.0220266472162127	0.0821593941164735	-1.18177117947972	0
BC004130	10241	calcium binding and coiled-coil domain 2	CALCOCO2	ENSG00000136436	0.283809318199825	11.9787772222624	1.8408010833664	0.0749945913700242	0.192217479083162	-2.21857304169122	0
BC065725	10244	Rab9 effector protein with kelch motifs	RABEPK	ENSG00000136933	-0.556714736853408	12.1081941880386	-2.44103016411495	0.0203944391169104	0.0778886599720913	-1.11481579430053	0
BC010142	10245	translocase of inner mitochondrial membrane 17B	TIMM17B	ENSG00000126768	-0.0482970188881069	10.8246267534439	-0.30573753717306	0.761796307407666	0.864846196810123	-3.76362564415974	0
BC001430	10248	POP7 homolog, ribonuclease P/MRP subunit	POP7	ENSG00000172336	-0.764210748154904	11.8026336536754	-5.12321284773772	1.410128429795e-05	0.000369107301272656	5.53097594856633	-1
NM_001261	1025	cyclin dependent kinase 9	CDK9	ENSG00000136807	-0.376139855276124	12.7329587093771	-3.39200877827592	0.00187119811593288	0.0138140903411027	1.0208231620064	-1
BC036187	10250	serine and arginine repetitive matrix 1	SRRM1	ENSG00000133226	0.256203047807634	11.3498244037443	1.91262646370954	0.0648352630854518	0.173912887077796	-2.0989045065503	0
BC028740	10254	signal transducing adaptor molecule 2	STAM2	ENSG00000115145	-0.249718859488469	12.5305501092276	-2.26662311886071	0.0303515085762125	0.102789421730487	-1.45866448787764	0
AF541977	10257	ATP binding cassette subfamily C member 4	ABCC4	ENSG00000125257	-0.662428047388493	11.613177057136	-1.53443675128624	0.13480890409571	0.288412617829517	-2.68661676063544	0
NM_000389	1026	cyclin dependent kinase inhibitor 1A	CDKN1A	ENSG00000124762	0.226455679582836	14.0832290747887	1.12027081358003	0.270985006506502	0.461881208337825	-3.20076258989491	0
